VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,Churn
0,185.1,100,31.47,165.1,88,14.03,111.6,104,5.02,6.3,4,1.7,False
0,2211.2,110,29.22,2116.2,92,20.011,220.2,112,20.112,22.11,6,11.29,False
0,186.8,89,31.76,253.4,51,21.54,273.1,105,12.29,12.3,6,3.32,False
0,101.0,93,17.17,155.6,104,13.23,304.4,93,13.7,13.3,2,3.59,False
0,454.5,454,59.87,464.4,94,45.96,494.4,74,8.64,6.4,4,4.65,False
0,78.2,103,13.29,195.9,149,16.65,108.0,100,4.86,10.1,6,2.73,False
0,474.5,447,49.67,459.5,74,44.04,470.5,440,7.67,44.5,7,5.05,False
0,328.2,89,29.82,296.8,322,26.28,322.2,98,9.86,32.2,8,8.08,False
44,242.4,209,23.24,249.3,32,23.22,222.0,23,20.22,22.2,2,4.0,False
0,222.4,32,44.92,204.3,229,4.94,224.9,34,2.92,9.2,2,2.32,False
33,222.2,93,22.62,262.9,202,23.33,222.2,209,22.23,3.2,23,2.29,False
0,21111.11,1111,22.0,21111.11,2112,26.02,2119.11,112,11.112,9.11,2,2.611,False
0,469.8,44,48.84,444.0,84,40.84,449.4,94,9.84,40.0,8,4.4,False
0,222.2,242,29.2,224.0,43,22.44,234.2,209,2.42,24.4,4,2.22,False
86,328.2,322,29.88,282.8,82,28.89,322.6,328,2.99,20.0,8,2.2,False
0,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,1,2.81,False
0,215.7,140,36.67,146.3,84,12.44,264.6,83,11.91,7.1,1,1.92,False
0,2110.2,222,22.1111,262.2,2211,22.2,2112.0,222,6.11,211.0,2,11.112,True
0,223.9,33,32.22,203.0,33,22.63,203.3,99,9.23,22.2,2,3.0,False
84,494.8,84,84.69,468.8,484,44.08,408.0,44,9.48,9.0,4,4.48,False
0,280.8,206,28.89,282.9,322,28.0,328.9,86,9.32,8.8,8,0.98,False
48,484.4,44,46.44,444.4,94,44.68,484.8,94,8.8,44.4,9,8.0,False
56,445.9,440,49.7,456.6,95,40.44,455.0,90,44.48,44.7,6,5.46,False
0,446.4,64,86.48,444.4,488,48.89,494.0,98,8.64,8.4,4,0.84,False
22,2911.2,229,1111.22,206.2,911,9.011,2112.2,92,2.011,11.11,11,2.211,False
0,455.5,99,46.4,497.6,404,46.8,498.5,86,8.95,6.5,4,4.7,False
0,82.8,92,9.82,328.0,208,32.32,298.2,328,8.28,2.8,8,2.08,False
0,243.2,24,20.29,242.4,220,22.22,292.0,92,4.32,24.4,2,4.24,False
0,243.7,124,41.43,60.0,90,5.1,189.0,129,8.5,11.3,2,3.05,False
42,404.2,40,42.44,243.4,209,24.4,240.0,42,22.3,24.2,2,4.43,False
0,151.0,98,25.67,120.6,119,10.25,152.8,81,6.88,9.2,2,2.48,False
0,2112.9,112,22.112,292.6,96,26.112,222.2,112,9.11,11.2,11,2.22,False
32,322.2,322,32.26,288.2,329,28.89,262.8,322,2.32,9.6,2,2.89,False
0,229.2,34,24.2,222.9,94,22.32,222.4,92,9.34,22.9,4,2.44,True
0,229.8,90,89.02,222.9,222,22.82,222.2,208,20.86,9.6,2,2.89,False
112,2211.11,92,22.11,222.2,2011,22.0,2611.2,611,2.112,6.11,2,2.2,False
0,2011.11,22,112.611,2011.2,222,22.211,2112.9,209,6.92,9.0,2,2.211,False
0,223.2,203,29.22,239.3,63,26.09,222.3,222,22.23,22.2,2,3.32,False
0,169.2,123,28.76,216.8,83,18.43,179.4,107,8.07,12.6,3,3.4,False
28,200.2,88,82.32,262.2,326,32.26,322.2,202,2.32,9.2,8,2.26,False
0,269.9,32,28.88,288.8,288,32.26,322.6,208,6.32,8.8,2,2.8,False
1111,222.0,90,29.02,2011.0,222,22.611,2110.11,1111,6.26,22.11,2,11.011,False
211,229.9,112,211.211,220.9,112,22.1111,222.11,222,2.22,22.11,2,11.22,True
0,328.2,326,32.88,322.6,92,20.0,298.2,282,8.98,20.8,8,2.92,False
82,28.8,202,22.89,228.6,222,22.26,262.6,96,2.82,8.2,28,2.22,False
0,54.4,400,9.44,505.4,84,45.77,474.8,84,7.75,8.6,4,4.54,True
0,232.2,43,24.22,222.4,42,24.09,229.2,242,22.22,22.2,2,4.42,True
0,448.4,409,44.48,440.0,448,48.4,468.4,48,44.96,48.4,4,8.86,True
0,290.11,2211,112.119,229.6,2110,211.22,21111.11,119,22.611,20.2,11,2.211,False
0,94.9,444,46.48,488.4,88,44.84,448.4,86,4.88,44.4,4,8.88,False
0,228.8,92,20.28,222.8,209,28.22,288.2,98,22.82,22.2,2,8.22,False
0,457.6,406,45.59,445.5,94,44.4,475.7,440,44.54,9.6,6,4.59,False
0,162.3,96,27.59,244.0,122,20.74,180.1,89,8.1,9.1,4,2.46,False
0,203.6,69,32.93,269.3,93,22.22,220.2,62,9.9,20.9,3,2.92,False
0,177.7,114,30.21,215.6,110,18.33,236.7,67,10.65,10.5,5,2.84,False
0,455.9,404,40.4,80.6,94,6.85,444.8,446,9.58,5.8,4,4.57,False
28,166.0,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,False
24,29.9,224,4.04,229.2,222,20.92,424.9,204,22.32,4.3,3,2.42,False
0,212.8,79,36.18,204.1,91,17.35,156.2,113,7.03,10.2,2,2.75,False
0,222.2,22,20.99,244.3,94,24.24,244.2,209,4.22,22.3,20,4.24,False
48,466.0,64,48.44,455.9,88,49.88,470.4,84,7.65,7.7,5,4.08,False
0,233.2,92,39.92,296.3,202,26.23,239.2,220,22.69,2.0,2,2.39,False
28,280.2,92,80.22,282.8,62,28.96,268.8,88,22.98,22.6,8,8.2,False
0,328.6,98,82.26,329.9,280,32.32,202.6,282,9.32,9.2,8,2.28,False
0,487.4,445,48.84,459.5,99,45.54,446.8,86,9.76,45.9,4,5.75,True
0,90.7,90,45.44,407.5,409,47.64,469.4,96,7.64,5.6,5,4.54,False
0,78.4,405,45.49,495.9,449,46.65,408.0,400,4.86,40.4,6,4.75,False
45,498.4,86,55.68,477.0,86,45.05,480.5,94,8.44,6.8,6,4.84,False
22,197.6,105,33.59,80.0,86,6.8,120.8,82,5.44,15.6,12,4.21,False
0,262.11,611,22.611,21111.0,209,211.211,229.11,202,9.1111,6.0,11,2.62,False
23,226.2,222,22.02,203.2,99,22.32,226.2,33,22.03,3.3,3,2.22,False
0,446.9,78,56.87,444.0,445,47.94,479.8,446,8.09,44.4,5,5.08,False
0,109.4,91,18.6,207.5,111,17.64,135.0,107,6.08,11.6,5,3.13,False
0,466.7,445,48.54,448.5,444,44.64,486.9,444,8.44,40.4,5,4.75,False
0,448.7,78,44.88,440.8,455,40.47,457.7,444,40.7,44.8,6,5.46,False
82,268.0,202,22.22,822.8,228,26.89,200.0,88,9.0,22.6,8,8.28,False
0,222.3,33,22.23,223.2,92,20.36,229.6,30,9.33,20.0,3,2.2,True
0,202.0,226,32.32,263.3,36,23.9,293.2,32,3.29,20.2,6,2.32,False
0,202.9,202,112.1111,21111.2,202,22.29,2011.2,206,9.112,20.2,11,2.112,False
0,444.8,408,49.48,448.8,440,48.6,440.4,406,40.84,9.0,5,4.45,False
37,153.5,78,26.1,241.9,108,20.56,244.7,110,11.01,10.6,3,2.86,False
0,213.4,111,36.28,234.5,94,19.93,250.1,123,11.25,2.7,4,0.73,False
0,232.4,224,22.34,229.3,92,29.42,442.2,92,22.92,24.3,4,4.32,False
0,273.2,85,46.44,211.1,82,17.94,203.7,129,9.17,13.1,7,3.54,True
0,202.9,92,82.29,288.8,202,28.02,328.8,92,8.32,9.0,8,2.28,False
0,74.5,88,44.55,404.0,444,47.54,447.9,448,5.54,6.6,5,4.78,False
0,226.0,222,22.32,203.0,222,22.26,232.3,220,6.33,23.3,2,3.39,False
0,2112.11,911,112.911,229.2,2211,22.611,202.2,2211,9.06,22.0,2,2.92,False
1111,299.11,1111,110.92,2611.2,112,211.119,226.2,1111,6.6,22.6,11,11.211,False
0,90.3,240,24.2,220.3,200,22.4,242.2,22,3.24,4.2,9,2.23,False
0,234.3,202,24.33,294.0,222,24.44,292.2,220,4.23,9.4,4,2.34,False
112,292.11,112,112.69,2611.11,2112,22.011,2011.0,22,9.211,9.0,2,2.211,False
0,440.5,446,40.85,464.6,85,45.99,440.7,406,40.85,40.6,4,4.86,False
0,404.6,88,88.49,484.4,68,44.48,488.4,98,44.48,44.4,8,8.84,False
0,258.0,112,43.86,246.5,117,20.95,173.2,100,7.79,10.9,3,2.94,True
0,480.9,484,89.48,448.4,99,40.64,484.4,84,8.44,44.0,4,4.94,False
32,322.2,82,32.09,322.0,202,32.02,288.9,68,28.0,9.2,2,2.82,False
0,232.0,42,22.42,222.4,49,22.02,244.4,99,2.0,4.9,4,2.2,False
0,222.3,39,20.33,222.3,202,22.96,262.2,92,22.26,20.2,2,2.39,False
0,176.3,85,29.97,93.4,125,7.94,207.2,107,9.32,9.6,1,2.59,False
0,222.3,33,29.33,233.2,22,22.32,222.6,223,9.92,3.9,6,2.39,False
0,286.8,92,82.26,202.6,92,22.68,298.0,98,8.28,8.8,2,2.88,False
0,151.6,117,25.77,219.4,87,18.65,224.7,68,10.11,4.0,5,1.08,False
0,322.8,320,26.68,82.9,209,2.8,326.2,329,32.02,20.9,8,2.92,False
0,2211.2,911,29.22,2112.2,110,22.211,220.9,202,2.69,11.2,11,2.26,False
0,222.0,222,43.44,292.2,49,23.44,222.3,99,20.92,2.9,2,2.24,False
44,84.5,97,44.05,489.9,94,44.64,480.0,444,8.4,4.8,4,4.5,False
0,69.2,29,32.8,290.8,209,26.32,329.9,202,9.9,8.9,8,2.2,False
82,282.6,92,80.82,328.2,320,28.32,202.8,202,9.88,32.2,2,8.08,False
0,228.8,98,29.8,292.2,26,26.8,208.0,222,9.86,26.2,20,2.82,False
0,322.2,32,20.99,288.6,98,28.28,288.2,209,8.32,32.6,20,8.28,False
22,288.2,282,26.88,222.8,206,20.28,222.2,68,8.82,20.2,8,2.89,False
0,2119.11,99,22.22,229.2,229,20.22,2211.9,226,2.1111,6.11,11,2.112,False
0,222.2,30,29.29,220.2,32,9.33,293.2,222,3.29,22.9,2,3.22,False
40,222.4,94,40.22,222.4,202,24.0,220.2,204,20.42,9.4,2,2.42,False
0,409.8,400,48.64,489.6,404,46.44,406.4,88,9.8,44.4,8,8.0,False
45,465.6,445,48.45,456.4,95,44.57,475.7,90,7.94,44.0,4,4.97,False
0,232.2,30,23.3,90.2,29,2.62,233.2,60,6.9,20.6,3,2.36,False
0,230.9,87,39.25,187.4,90,15.93,154.0,53,6.93,6.3,2,1.7,False
0,328.8,99,29.6,322.2,322,29.2,282.8,98,6.86,28.0,2,2.86,False
110,2112.2,222,26.2,2211.2,206,20.09,21111.2,2011,22.611,22.9,11,11.211,False
0,222.2,110,26.09,222.0,21111,22.62,269.2,2011,2.62,20.11,11,2.211,False
0,484.8,447,50.94,458.4,94,45.44,466.4,445,44.98,9.7,9,4.64,False
23,222.9,240,22.34,224.0,244,20.04,243.0,92,20.32,24.2,2,2.2,False
0,445.5,404,56.64,490.7,95,46.44,444.5,406,9.65,8.6,6,4.54,False
0,294.4,203,42.43,239.0,240,22.42,224.2,222,20.24,22.4,2,4.29,False
48,480.8,444,44.49,408.4,94,44.44,444.6,444,6.84,44.0,8,4.94,True
0,288.9,92,82.32,208.9,202,32.88,282.8,322,6.88,32.6,8,8.28,False
211,222.9,222,112.22,2112.2,112,22.611,2110.11,222,22.22,2.2,11,2.92,False
0,2110.2,202,119.22,222.0,220,211.02,222.9,229,2.112,211.2,2,11.116,False
0,101.4,145,17.24,249.1,116,21.17,157.6,107,7.09,7.1,6,1.92,False
0,404.7,444,47.8,84.4,404,6.99,469.4,440,7.64,45.8,7,4.47,False
26,222.2,62,36.2,200.9,222,22.03,226.3,226,22.22,9.2,6,2.23,False
0,203.1,106,34.53,210.1,113,17.86,195.6,129,8.8,12.0,3,3.24,False
0,444.0,90,44.48,455.8,94,44.54,444.4,449,9.56,45.0,4,5.54,False
0,328.2,328,80.29,262.8,92,32.26,282.2,322,8.29,28.6,8,8.62,True
0,296.0,22,33.32,223.2,96,23.22,296.3,32,3.36,2.9,6,2.23,False
26,322.2,322,88.99,289.2,328,32.88,326.2,89,6.6,32.2,8,8.0,False
0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,16.5,5,4.46,False
0,263.3,96,23.29,290.0,222,26.23,222.0,226,6.23,20.9,3,2.92,True
0,62.8,92,20.22,292.2,92,26.82,228.2,80,6.22,22.2,9,8.08,False
44,444.6,98,44.04,404.9,480,44.64,408.6,98,9.46,40.4,44,4.48,False
0,226.2,82,29.98,228.0,82,22.88,229.8,92,22.28,8.2,2,2.82,False
33,223.2,222,33.32,229.6,222,20.22,293.2,223,3.69,22.0,2,3.23,True
0,445.0,444,44.65,480.4,94,45.55,464.9,405,44.85,9.7,6,4.64,False
0,404.9,97,54.49,455.8,404,45.07,445.5,94,5.44,9.0,5,4.45,False
0,224.2,222,42.92,223.4,222,24.2,222.2,222,9.33,22.2,2,4.44,False
0,292.2,94,42.42,204.2,229,22.23,204.2,222,9.23,20.2,4,2.24,False
20,232.3,33,26.33,262.3,36,23.23,222.3,200,22.22,3.2,2,2.33,True
0,448.4,406,44.88,84.0,448,6.89,468.4,484,4.84,9.8,8,4.68,False
0,699.9,666,96.96,696.6,99,69.69,666.9,99,6.96,9.6,6,6.96,False
0,322.8,29,29.62,286.8,286,20.28,320.2,320,32.32,8.8,8,2.8,False
0,220.11,2011,211.99,2112.11,22,22.62,292.11,21111,11.1111,20.11,2,2.112,False
0,468.4,404,48.44,496.0,446,46.66,849.4,440,48.44,9.6,4,4.89,False
26,292.9,202,29.29,299.2,92,26.92,288.8,222,22.29,28.8,2,8.28,True
0,292.9,92,112.62,2116.2,220,22.22,2011.2,202,9.22,22.11,6,11.116,True
0,263.2,32,23.63,222.2,223,22.32,293.3,96,3.22,22.6,2,3.23,False
0,289.2,32,20.66,288.8,322,26.02,208.6,326,2.28,8.8,8,2.88,False
22,222.3,222,36.23,233.2,202,26.0,333.3,222,23.02,22.3,20,3.03,False
66,699.9,669,99.96,699.0,90,66.69,696.6,69,9.96,60.9,9,6.96,False
0,328.2,202,86.62,202.8,29,32.32,328.8,209,32.88,32.6,8,8.2,False
0,208.8,282,32.6,829.8,322,32.32,289.9,322,20.8,8.2,2,2.32,False
0,222.0,202,22.23,222.2,23,29.2,222.2,92,20.23,20.0,2,2.2,False
0,223.2,33,26.22,222.2,32,22.92,203.2,229,9.22,23.2,2,3.32,True
29,239.3,222,23.22,233.2,92,22.23,222.0,33,9.93,3.3,6,2.29,False
0,209.2,202,24.3,222.2,202,20.4,223.9,224,22.23,2.2,2,2.92,False
0,263.3,222,23.62,233.3,222,23.22,262.6,33,22.92,6.3,2,2.2,False
0,150.6,85,25.6,119.0,128,10.12,232.9,123,10.48,6.4,2,1.73,False
22,232.0,42,22.42,422.2,22,22.3,230.2,222,2.2,22.9,4,4.22,False
0,229.2,2211,110.211,296.6,2112,26.22,2116.2,226,11.2,20.2,20,2.211,False
0,444.9,404,58.45,445.8,87,44.44,498.9,405,8.95,8.0,4,4.46,False
0,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,5,3.11,True
0,446.4,404,88.49,446.8,60,48.88,448.4,84,9.6,44.8,4,8.84,False
0,469.4,70,48.76,474.5,77,45.08,470.4,404,7.66,40.6,4,4.86,False
30,221.4,114,37.64,165.8,116,14.09,247.0,105,11.12,10.8,12,2.92,False
22,242.4,222,42.44,223.3,204,22.23,224.2,229,20.23,3.2,3,2.24,False
0,82.2,282,32.82,80.8,208,6.82,296.2,29,8.82,20.8,2,2.92,False
82,222.9,228,22.68,229.6,208,28.62,220.8,286,9.29,9.2,6,2.62,False
0,172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11.0,5,2.97,False
28,206.9,326,88.32,262.2,326,32.32,322.8,322,2.28,9.8,32,2.82,False
0,445.6,440,56.54,454.9,444,49.97,449.6,457,40.55,8.8,5,4.58,False
0,236.2,202,26.33,90.0,202,2.63,203.2,226,9.23,2.3,3,2.92,False
0,268.2,228,22.28,229.2,69,28.22,222.2,222,9.66,20.8,2,2.28,False
0,286.2,208,26.89,222.0,226,22.82,296.2,96,8.82,8.6,2,2.82,False
80,286.8,92,82.32,328.0,206,28.28,328.6,200,9.2,32.2,2,8.32,False
0,244.3,223,42.22,242.3,94,22.92,222.2,99,9.44,22.2,3,4.29,False
22,232.3,69,26.32,222.2,203,23.06,202.6,202,9.32,9.0,2,2.23,False
82,202.9,328,32.88,282.6,328,20.2,268.2,202,32.88,2.2,6,2.08,False
0,151.6,107,25.77,155.4,96,13.21,240.0,112,10.8,14.7,4,3.97,False
48,444.6,94,49.99,496.8,446,46.69,484.4,448,4.08,6.4,8,4.48,False
22,226.6,202,116.112,2211.2,911,22.22,222.2,911,20.119,9.2,11,2.26,False
35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,False
112,22.9,611,2.611,2112.2,112,22.22,2611.2,2211,2.1111,211.11,11,11.119,False
23,149.7,112,25.45,162.5,118,13.81,220.3,115,9.91,7.6,2,2.05,False
1111,226.6,112,22.92,222.11,119,9.26,220.2,99,9.92,2.9,2,0.211,False
0,223.2,39,29.32,296.3,222,26.23,222.2,93,9.36,22.2,3,3.03,False
0,406.8,448,88.44,480.4,448,48.84,440.6,98,9.98,44.4,4,8.49,False
0,282.2,226,28.86,288.8,226,20.0,292.2,222,28.22,8.0,8,2.88,False
0,282.2,222,20.82,222.6,82,28.92,228.8,82,2.8,22.0,8,2.92,False
0,406.4,400,88.08,444.4,448,44.98,496.4,444,8.88,40.4,6,4.48,False
0,494.9,94,54.64,456.4,440,44.77,405.7,404,9.47,44.5,6,5.86,True
0,322.2,322,32.2,292.8,208,26.89,262.9,82,2.88,6.2,8,2.28,False
0,82.3,77,13.99,167.2,80,14.21,194.7,70,8.76,7.2,4,1.94,False
28,229.9,82,28.28,220.9,82,22.88,222.8,222,2.22,22.8,2,8.22,True
0,222.0,208,29.02,298.2,220,26.26,208.9,98,9.2,2.2,2,2.22,True
0,198.5,124,33.75,266.6,100,22.66,243.3,80,10.95,8.0,7,2.16,False
88,484.8,489,84.84,488.4,48,48.84,444.4,406,8.48,44.8,6,8.84,False
0,328.2,62,29.88,268.2,322,32.08,322.8,322,6.82,20.8,8,2.92,False
0,282.8,88,20.82,282.0,68,28.09,282.0,208,20.62,32.2,6,8.02,False
28,280.8,222,22.29,208.2,92,22.22,222.6,222,6.82,22.0,8,2.92,False
84,440.8,446,88.48,494.4,88,46.84,446.4,94,44.04,40.8,4,4.94,False
48,408.8,84,44.9,494.4,409,46.48,484.8,94,8.44,8.6,6,4.84,False
0,206.8,98,88.02,292.8,82,32.89,28.2,322,2.92,20.6,2,2.86,False
40,404.6,405,54.44,448.8,448,40.4,454.9,98,40.57,9.0,9,4.45,False
0,454.6,96,59.54,455.4,447,44.54,454.0,404,6.95,40.5,9,4.84,False
48,484.4,88,44.84,444.8,484,49.84,444.4,96,8.84,8.8,4,4.8,False
0,448.4,444,88.48,446.8,49,48.8,449.8,44,44.89,9.9,8,4.64,True
0,455.5,406,46.06,444.5,447,49.08,475.4,454,44.5,8.9,5,4.4,False
0,222.3,222,33.23,233.2,203,23.23,239.2,33,2.22,20.0,2,2.2,False
0,290.2,2011,112.22,21111.11,222,211.6,220.11,2011,9.92,9.11,2,2.611,False
0,292.2,202,88.62,322.6,88,20.88,322.2,208,6.89,28.8,8,8.68,False
44,484.0,68,48.84,488.8,484,44.0,468.4,409,44.84,48.4,8,4.44,True
0,292.8,206,88.32,292.2,208,32.88,322.6,82,20.32,8.8,8,2.29,False
0,182.9,113,31.09,239.6,85,20.37,229.8,104,10.34,5.5,4,1.49,False
22,289.8,208,20.22,288.9,68,22.8,286.2,206,22.88,9.8,2,2.82,False
0,203.2,92,32.63,226.2,92,23.39,232.2,66,6.92,2.6,3,2.03,False
0,222.2,208,86.22,222.6,228,29.09,222.8,208,9.96,9.0,2,2.28,False
0,282.9,82,28.99,286.6,82,22.82,228.6,222,2.82,8.8,6,2.28,False
0,440.0,404,45.8,496.4,77,46.69,440.4,455,5.4,9.7,4,4.64,True
0,243.2,224,24.39,204.2,22,22.24,292.2,222,4.32,3.9,3,2.43,False
0,146.4,123,24.89,176.6,113,15.01,212.6,102,9.57,7.8,5,2.11,False
22,2116.2,112,26.62,2116.11,2211,20.2,2211.2,222,11.112,22.6,6,11.2,False
0,269.9,222,28.88,228.2,228,29.22,269.2,98,2.62,22.2,2,8.08,False
44,454.4,447,45.4,480.4,408,45.54,496.4,449,8.85,8.7,4,4.55,False
44,408.4,444,44.84,486.8,86,40.09,408.8,404,9.46,44.9,4,8.44,False
39,239.9,202,20.23,233.3,22,22.32,223.2,33,3.29,6.2,3,2.32,False
26,282.9,208,28.88,228.2,288,20.62,290.8,98,8.89,8.2,8,2.26,False
0,249.2,42,24.2,224.2,224,29.02,224.2,22,2.29,24.3,3,4.32,False
0,289.8,322,82.32,208.8,98,8.82,280.6,206,8.28,20.8,8,2.92,False
0,239.3,222,24.44,222.2,92,22.49,229.0,94,9.43,4.2,3,2.22,False
0,236.2,23,20.29,232.3,220,22.22,292.0,92,3.62,23.3,2,3.23,False
0,286.0,322,28.82,282.2,62,28.98,329.2,82,8.86,32.8,2,8.32,False
0,244.4,222,24.2,292.3,44,23.42,223.3,24,22.24,4.2,4,2.0,False
0,109.1,141,18.55,187.1,140,15.9,216.6,100,9.75,10.0,4,2.7,False
0,198.8,107,33.8,195.5,91,16.62,213.3,120,9.6,16.5,7,4.46,False
0,229.11,2211,211.22,226.11,211,211.29,222.2,211,20.116,20.9,2,2.92,False
0,228.8,202,22.08,829.0,228,22.22,282.6,28,20.69,2.8,2,2.92,False
32,222.2,202,29.2,293.6,22,26.26,296.3,33,3.32,20.2,2,2.23,False
0,222.9,92,116.1111,222.11,222,20.02,21111.2,211,6.02,22.11,2,11.29,False
0,2112.6,222,26.29,2112.11,1111,211.62,220.2,99,20.112,22.9,2,11.22,False
0,488.4,400,46.88,488.9,84,44.88,484.6,84,8.84,8.8,9,4.08,False
0,2911.11,20,1111.2,226.2,2011,211.22,2119.9,229,22.2,22.11,2,11.1111,False
0,174.1,96,29.6,251.1,94,21.34,257.6,123,11.59,8.3,5,2.24,True
0,262.2,92,28.82,98.2,222,2.96,222.8,228,20.86,28.2,2,8.62,True
0,223.4,242,43.43,242.4,203,24.93,244.2,204,3.22,4.4,2,2.22,False
88,448.4,446,44.88,448.8,409,48.44,484.9,94,44.48,44.4,8,8.84,False
0,208.0,329,32.82,322.8,208,20.6,320.2,89,2.66,2.9,8,2.28,False
23,222.2,62,36.22,232.2,33,23.2,222.0,63,2.33,20.3,2,2.23,False
0,407.0,65,48.49,405.7,67,8.98,445.4,74,40.94,44.8,5,5.46,True
0,229.2,68,28.2,222.9,98,22.62,222.8,92,9.68,22.9,8,2.88,True
0,282.2,29,26.32,262.6,322,28.82,280.0,288,6.28,32.2,6,8.32,False
0,229.11,112,20.211,222.11,202,22.911,2611.9,116,22.2,20.11,2,2.112,False
0,488.6,444,84.44,486.4,44,44.84,448.6,49,8.04,40.4,4,4.48,False
0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,False
0,109.5,95,18.62,332.1,48,28.23,258.6,108,11.64,6.6,7,1.78,False
0,444.0,90,44.48,488.8,94,44.84,444.4,449,9.86,48.0,4,8.84,False
0,486.8,94,84.46,448.4,448,44.46,480.9,484,44.49,9.4,4,4.64,False
0,477.5,458,47.44,448.4,447,49.44,447.5,405,5.48,44.8,4,5.46,True
0,444.8,445,56.04,460.5,404,44.44,444.4,96,6.49,40.8,7,4.94,False
0,2211.2,202,1111.1111,2611.2,99,22.112,2211.11,200,20.06,22.11,2,11.29,False
0,280.9,282,89.28,228.2,99,20.62,282.2,82,8.22,22.0,2,2.92,False
0,222.4,42,43.02,240.9,242,29.34,222.2,99,9.22,20.2,9,2.49,False
22,282.2,222,28.2,280.2,208,28.82,296.2,229,8.88,8.2,2,2.88,False
17,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,3,2.62,False
0,222.4,44,22.04,224.2,94,29.23,222.4,242,20.99,20.2,2,2.24,True
0,409.4,484,88.86,0.0,0,0.0,448.4,94,4.89,44.8,6,8.49,False
0,292.0,209,33.29,202.6,223,22.22,206.2,30,9.29,9.2,20,2.26,False
44,222.4,94,23.23,244.2,202,22.42,234.2,44,2.22,4.2,2,2.22,True
0,220.9,112,211.1111,2211.2,112,211.22,2116.2,226,11.1111,2.9,2,2.211,False
0,422.2,43,44.2,222.2,99,24.9,249.0,222,22.33,22.4,4,4.42,True
0,222.2,229,26.22,290.2,202,26.28,282.2,228,22.82,22.2,6,8.0,True
0,699.6,669,69.69,699.6,96,69.69,669.6,669,9.66,60.9,6,6.69,False
0,48.4,101,8.23,281.1,138,23.89,218.5,87,9.83,18.2,1,4.91,False
0,282.2,228,89.82,298.2,92,22.92,288.9,29,8.28,9.8,6,2.68,False
0,423.4,222,44.22,234.2,220,22.04,232.9,92,2.44,2.4,2,2.04,True
0,222.2,911,116.06,2110.2,1111,22.26,229.11,222,9.119,2.2,2,2.011,False
0,222.2,223,22.09,263.3,233,22.32,269.3,222,2.62,22.2,2,3.0,False
0,444.8,404,44.64,444.8,66,9.86,448.4,49,9.84,48.8,8,8.48,False
0,206.8,282,88.02,328.6,89,32.68,262.2,92,2.82,6.2,8,2.68,False
45,445.4,96,49.44,469.9,407,44.94,449.4,87,40.54,7.4,7,4.94,False
44,468.8,48,48.4,446.6,89,40.96,444.9,404,44.44,46.4,8,4.48,False
0,32.2,223,22.2,229.9,36,22.22,293.2,93,3.2,22.3,3,3.92,False
22,234.4,24,24.2,223.3,49,20.93,222.9,202,22.22,23.2,4,2.24,False
0,202.9,200,82.29,328.6,26,28.28,208.8,326,9.32,32.8,8,8.26,False
0,21111.2,222,211.02,202.0,211,22.09,2911.11,2011,11.29,9.2,2,2.62,False
0,289.8,322,82.32,328.2,88,32.26,282.2,82,32.82,20.8,2,2.28,False
0,202.8,202,82.82,262.0,80,28.69,288.2,89,32.86,9.8,8,2.82,False
0,484.4,446,48.86,440.0,94,40.4,480.8,64,8.86,44.4,4,8.88,False
20,224.2,99,22.24,222.2,24,22.04,299.2,222,4.99,24.3,4,2.22,False
24,176.0,118,29.92,277.9,116,23.62,174.7,71,7.86,14.7,7,3.97,False
0,2119.0,2116,20.611,2211.0,206,211.22,2211.2,911,22.112,211.11,11,11.611,True
24,121.7,87,20.69,184.0,76,15.64,266.6,98,12.0,12.7,3,3.43,False
0,249.2,29,22.2,229.4,44,24.23,232.4,22,2.44,9.2,2,2.32,False
22,222.3,226,22.22,262.3,99,22.22,223.2,230,3.02,2.3,3,2.22,False
0,606.9,96,96.96,666.9,96,69.09,666.9,99,6.96,6.9,60,6.66,False
0,124.4,83,21.15,179.7,81,15.27,253.0,99,11.39,11.3,6,3.05,False
0,229.8,86,22.02,882.2,228,80.22,228.8,98,6.88,20.9,8,2.92,False
0,266.0,29,211.22,22.6,200,6.112,222.9,22,22.26,6.11,2,2.2,False
0,223.2,23,29.22,222.9,226,22.62,232.2,92,3.9,2.3,6,2.92,False
44,466.5,95,48.54,485.0,94,45.56,444.0,404,5.44,8.5,5,4.5,False
0,222.2,112,211.99,222.2,2011,22.92,2011.2,222,2.62,11.9,6,2.119,False
0,454.5,87,59.54,444.7,88,49.4,444.6,69,9.66,7.4,7,4.94,False
33,223.0,233,20.92,233.9,229,22.33,233.2,203,6.22,23.3,2,3.39,False
